"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 26357"
"Critères de sélection =>";"Date de première alerte, de : 1990-01-01 00:00:00";"Date de première alerte, jusqu'à : 1999-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
1996;1352;"34";"34021";"Babeau-Bouldoux";"1996-07-29 16:23:00";3000;0;3000;;;;;;;;;"1";;;;;;""
1996;541;"13";"13032";"Éguilles";"1996-07-29 16:44:00";500;500;0;;;;;;;;;"4";;;;;;""
1996;543;"13";"13033";"Ensuès-la-Redonne";"1996-07-29 17:29:00";28000;28000;0;;;;;;;;;"4";;;;;;""
1996;450;"11";"11341";"Saint-Ferriol";"1996-07-29 18:04:00";100;0;100;;;;;;;;;"1";"Naturelle";;;;;""
1996;1351;"34";"34021";"Babeau-Bouldoux";"1996-07-29 19:42:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;422;"11";"11170";"Gruissan";"1996-07-29 21:33:00";800;800;0;;;;;;;;;;"Naturelle";;;;;""
1996;18;"04";"04144";"La Palud-sur-Verdon";"1996-07-30 05:59:00";10000;0;10000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;1682;"83";"83140";"Tourves";"1996-07-30 10:02:00";100;0;100;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;705;"2A";"2A271";"Sarrola-Carcopino";"1996-07-30 12:46:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;462;"11";"11269";"Ouveillan";"1996-07-30 13:42:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;706;"2A";"2A349";"Viggianello";"1996-07-30 14:26:00";10000;0;10000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;707;"2A";"2A004";"Ajaccio";"1996-07-30 15:01:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;545;"13";"13056";"Martigues";"1996-07-30 15:07:00";50000;50000;0;;;;;;;;;"4";;;;;;""
1996;1783;"84";"84069";"Malaucène";"1996-07-30 15:14:00";10000;600;9400;;;;;;;;;"4";"Naturelle";;;;;""
1996;708;"2A";"2A262";"Rosazia";"1996-07-30 15:25:00";3000;0;3000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;1372;"34";"34095";"Fabrègues";"1996-07-30 15:26:00";100;100;0;;;;;;;;;"1";;;;;;""
1996;1306;"30";"30288";"Saint-Nazaire";"1996-07-30 15:32:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;423;"11";"11285";"Peyriac-de-Mer";"1996-07-30 15:40:00";5000;0;5000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1685;"83";"83039";"Châteauvert";"1996-07-30 16:05:00";1500;1500;0;;;;;;;;;"5";;;;;;""
1996;1683;"83";"83118";"Saint-Raphaël";"1996-07-30 16:19:00";50;50;0;;;;;;;;;"5";;;;;;""
1996;544;"13";"13085";"Roquefort-la-Bédoule";"1996-07-30 17:54:00";5000;0;5000;;;;;;;;;"1";"Naturelle";;;;;""
1996;1684;"83";"83116";"Saint-Maximin-la-Sainte-Baume";"1996-07-30 18:40:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;979;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-30 18:42:00";15000;15000;0;;;;;;;;;"3";;;;;;""
1996;983;"2B";"2B346";"Vescovato";"1996-07-30 19:10:00";400;0;400;;;;;;;;;"1";;;;;;""
1996;1444;"66";"66148";"Port-Vendres";"1996-07-30 19:15:00";1000000;50000;950000;;;;;;;;;"3";;;;;;""
1996;978;"2B";"2B346";"Vescovato";"1996-07-30 19:20:00";800;0;800;;;;;;;;;"1";;;;;;""
1996;980;"2B";"2B185";"Oletta";"1996-07-30 19:35:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;709;"2A";"2A004";"Ajaccio";"1996-07-30 20:27:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;982;"2B";"2B148";"Lucciana";"1996-07-30 20:30:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;977;"2B";"2B346";"Vescovato";"1996-07-30 20:37:00";8000;0;8000;;;;;;;;;"1";;;;;;""
1996;975;"2B";"2B033";"Bastia";"1996-07-30 21:00:00";2500;0;2500;;;;;;;;;"1";;;;;;""
1996;1446;"66";"66053";"Collioure";"1996-07-30 21:30:00";15000;5000;10000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;976;"2B";"2B346";"Vescovato";"1996-07-30 22:00:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;981;"2B";"2B250";"Prunelli-di-Casacconi";"1996-07-30 23:23:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;1246;"2B";"2B121";"Galéria";"1996-07-30 23:24:00";10;0;10;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;992;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-31 00:12:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1249;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-31 00:12:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1248;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-31 00:12:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;993;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-31 00:12:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;1447;"66";"66037";"Canet-en-Roussillon";"1996-07-31 01:19:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;19;"04";"04244";"Volonne";"1996-07-31 06:34:00";3000;0;3000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;990;"2B";"2B346";"Vescovato";"1996-07-31 08:30:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;710;"2A";"2A271";"Sarrola-Carcopino";"1996-07-31 08:52:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;1307;"30";"30012";"Aramon";"1996-07-31 08:54:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;711;"2A";"2A070";"Casaglione";"1996-07-31 09:27:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;1686;"83";"83091";"Pierrefeu-du-Var";"1996-07-31 12:08:00";500;500;0;;;;;;;;;"6";;;;;;""
1996;712;"2A";"2A271";"Sarrola-Carcopino";"1996-07-31 12:40:00";40000;0;40000;;;;;;;;;"1";;;;;;""
1996;995;"2B";"2B049";"Calenzana";"1996-07-31 13:19:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;997;"2B";"2B042";"Borgo";"1996-07-31 13:39:00";30000;0;30000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1687;"83";"83140";"Tourves";"1996-07-31 13:40:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1373;"34";"34095";"Fabrègues";"1996-07-31 13:46:00";1300;1000;300;;;;;;;;;"1";;;;;;""
1996;713;"2A";"2A249";"Propriano";"1996-07-31 14:18:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;984;"2B";"2B020";"Aregno";"1996-07-31 14:34:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;996;"2B";"2B120";"Furiani";"1996-07-31 14:36:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;987;"2B";"2B185";"Oletta";"1996-07-31 14:40:00";200;0;200;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;989;"2B";"2B192";"Olmo";"1996-07-31 15:11:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;994;"2B";"2B148";"Lucciana";"1996-07-31 15:25:00";9000;0;9000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;985;"2B";"2B033";"Bastia";"1996-07-31 15:30:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;242;"06";"06007";"Auribeau-sur-Siagne";"1996-07-31 15:40:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;243;"06";"06007";"Auribeau-sur-Siagne";"1996-07-31 15:50:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;248;"06";"06069";"Grasse";"1996-07-31 15:50:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;245;"06";"06069";"Grasse";"1996-07-31 15:55:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;714;"2A";"2A004";"Ajaccio";"1996-07-31 16:00:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;244;"06";"06007";"Auribeau-sur-Siagne";"1996-07-31 16:00:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;986;"2B";"2B077";"Castellare-di-Casinca";"1996-07-31 16:00:00";250;0;250;;;;;;;;;"1";;;;;;""
1996;246;"06";"06069";"Grasse";"1996-07-31 16:10:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;1247;"2B";"2B342";"Ventiseri";"1996-07-31 16:15:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;991;"2B";"2B342";"Ventiseri";"1996-07-31 16:15:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;247;"06";"06069";"Grasse";"1996-07-31 16:25:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;715;"2A";"2A269";"Sari-Solenzara";"1996-07-31 16:28:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1445;"66";"66082";"Formiguères";"1996-07-31 16:39:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;716;"2A";"2A017";"Appietto";"1996-07-31 16:40:00";20;0;20;;;;;;;;;"1";;;;;;""
1996;249;"06";"06069";"Grasse";"1996-07-31 17:20:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;988;"2B";"2B192";"Olmo";"1996-07-31 18:00:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;250;"06";"06069";"Grasse";"1996-07-31 18:30:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;1688;"83";"83126";"La Seyne-sur-Mer";"1996-07-31 18:45:00";250;0;250;;;;;;;;;"1";;;;;;""
1996;241;"06";"06136";"Sospel";"1996-07-31 18:55:00";20;20;0;;;;;;;;;"4";;;;;;""
1996;717;"2A";"2A004";"Ajaccio";"1996-07-31 19:27:00";40;0;40;;;;;;;;;"1";;;;;;""
1996;1689;"83";"83126";"La Seyne-sur-Mer";"1996-07-31 20:02:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;718;"2A";"2A032";"Bastelicaccia";"1996-07-31 23:44:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;719;"2A";"2A032";"Bastelicaccia";"1996-07-31 23:50:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;251;"06";"06075";"Levens";"1996-08-01 04:09:00";400;0;400;;;;;;;;;"1";"Accidentelle";;;;;""
1996;424;"11";"11379";"Sigean";"1996-08-01 09:22:00";1000;0;1000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;20;"04";"04063";"Corbières";"1996-08-01 10:07:00";2500;0;2500;;;;;;;;;"1";;;;;;""
1996;1000;"2B";"2B107";"Ersa";"1996-08-01 11:15:00";150000;0;150000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;252;"06";"06089";"Opio";"1996-08-01 12:10:00";100;0;100;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;721;"2A";"2A001";"Afa";"1996-08-01 12:52:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;720;"2A";"2A271";"Sarrola-Carcopino";"1996-08-01 12:52:00";40000;0;40000;;;;;;;;;;;;;;;""
1996;546;"13";"13071";"Les Pennes-Mirabeau";"1996-08-01 13:00:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;1690;"83";"83032";"Carcès";"1996-08-01 14:24:00";40000;40000;0;;;;;;;;;"5";;;;;;""
1996;1001;"2B";"2B355";"Volpajola";"1996-08-01 14:41:00";600;0;600;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;998;"2B";"2B079";"Castello-di-Rostino";"1996-08-01 15:03:00";3000;0;3000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;722;"2A";"2A004";"Ajaccio";"1996-08-01 15:53:00";8000;0;8000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;723;"2A";"2A272";"Sartène";"1996-08-01 17:25:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;724;"2A";"2A004";"Ajaccio";"1996-08-01 17:40:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1308;"30";"30044";"Bonnevaux";"1996-08-01 18:47:00";30000;25000;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;253;"06";"06017";"Bézaudun-les-Alpes";"1996-08-01 18:50:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;999;"2B";"2B079";"Castello-di-Rostino";"1996-08-01 19:10:00";300;0;300;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;725;"2A";"2A032";"Bastelicaccia";"1996-08-01 23:04:00";150;0;150;;;;;;;;;"1";;;;;;""
1996;1691;"83";"83140";"Tourves";"1996-08-02 11:30:00";3;0;3;;;;;;;;;"1";;;;;;""
1996;1002;"2B";"2B039";"Bisinchi";"1996-08-02 12:50:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;254;"06";"06088";"Nice";"1996-08-02 13:48:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;398;"07";"07148";"Malbosc";"1996-08-02 14:16:00";20;0;20;;;;;;;;;"1";;;;;;""
1996;726;"2A";"2A017";"Appietto";"1996-08-02 14:33:00";10000;0;10000;;;;;;;;;"1";"Naturelle";;;;;""
1996;1003;"2B";"2B055";"Campitello";"1996-08-02 14:40:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;728;"2A";"2A006";"Alata";"1996-08-02 15:25:00";10000;0;10000;;;;;;;;;"1";"Naturelle";;;;;""
1996;729;"2A";"2A351";"Villanova";"1996-08-02 15:50:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;730;"2A";"2A017";"Appietto";"1996-08-02 15:57:00";20000;0;20000;;;;;;;;;"1";"Naturelle";;;;;""
1996;731;"2A";"2A351";"Villanova";"1996-08-02 17:36:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;1692;"83";"83137";"Toulon";"1996-08-02 17:45:00";300;300;0;;;;;;;;;"3";;;;;;""
1996;732;"2A";"2A348";"Vico";"1996-08-02 20:25:00";10;0;10;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;733;"2A";"2A032";"Bastelicaccia";"1996-08-03 00:45:00";3000;0;3000;;;;;;;;;"1";;;;;;""
1996;453;"11";"11144";"Fitou";"1996-08-03 03:01:00";2500;0;2500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1008;"2B";"2B313";"San-Nicolao";"1996-08-03 11:19:00";1500;1500;0;;;;;;;;;"3";;;;;;""
1996;734;"2A";"2A345";"Vero";"1996-08-03 11:50:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;735;"2A";"2A271";"Sarrola-Carcopino";"1996-08-03 12:45:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;547;"13";"13015";"Bouc-Bel-Air";"1996-08-03 13:15:00";800;0;800;;;;;;;;;"1";;;;;;""
1996;1006;"2B";"2B120";"Furiani";"1996-08-03 14:00:00";40000;0;40000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1449;"66";"66108";"Millas";"1996-08-03 15:26:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;736;"2A";"2A362";"Zonza";"1996-08-03 15:35:00";10;0;10;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;255;"06";"06123";"Saint-Laurent-du-Var";"1996-08-03 16:41:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;1005;"2B";"2B107";"Ersa";"1996-08-03 17:42:00";150;0;150;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1011;"2B";"2B107";"Ersa";"1996-08-03 17:42:00";20;0;20;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;737;"2A";"2A181";"Ocana";"1996-08-03 17:48:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;1012;"2B";"2B020";"Aregno";"1996-08-03 20:00:00";50;0;50;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1693;"83";"83121";"Salernes";"1996-08-03 21:57:00";100;100;0;;;;;;;;;"5";;;;;;""
1996;1007;"2B";"2B138";"Lavatoggio";"1996-08-03 22:32:00";100000;0;100000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1010;"2B";"2B138";"Lavatoggio";"1996-08-03 22:32:00";3000;0;3000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1004;"2B";"2B020";"Aregno";"1996-08-03 22:32:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1009;"2B";"2B150";"Lumio";"1996-08-03 22:32:00";50;0;50;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1250;"2B";"2B093";"Corbara";"1996-08-04 00:20:00";800;0;800;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1015;"2B";"2B020";"Aregno";"1996-08-04 00:20:00";3000;0;3000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;552;"13";"13104";"Sausset-les-Pins";"1996-08-04 02:33:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;256;"06";"06007";"Auribeau-sur-Siagne";"1996-08-04 04:09:00";50;0;50;;;;;;;;;"1";"Naturelle";;;;;""
1996;1310;"30";"30157";"Mars";"1996-08-04 11:30:00";5000;5000;0;;;;;;;;;"5";"Naturelle";;;;;""
1996;1019;"2B";"2B083";"Castirla";"1996-08-04 13:54:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1309;"30";"30085";"Collias";"1996-08-04 14:00:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;738;"2A";"2A272";"Sartène";"1996-08-04 14:00:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;739;"2A";"2A272";"Sartène";"1996-08-04 14:01:00";40;0;40;;;;;;;;;"1";;;;;;""
1996;1013;"2B";"2B002";"Aghione";"1996-08-04 14:17:00";2000;2000;0;;;;;;;;;"3";;;;;;""
1996;1014;"2B";"2B020";"Aregno";"1996-08-04 14:19:00";100;0;100;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1694;"83";"83055";"Fayence";"1996-08-04 14:56:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1695;"83";"83055";"Fayence";"1996-08-04 14:56:00";3000;0;3000;;;;;;;;;"1";;;;;;""
1996;1448;"66";"66108";"Millas";"1996-08-04 15:27:00";15000;0;15000;;;;;;;;;"1";;;;;;""
1996;1016;"2B";"2B337";"Valle-di-Rostino";"1996-08-04 15:42:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1017;"2B";"2B162";"Moltifao";"1996-08-04 16:26:00";20;0;20;;;;;;;;;"1";;;;;;""
1996;1455;"66";"66037";"Canet-en-Roussillon";"1996-08-04 17:57:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;740;"2A";"2A272";"Sartène";"1996-08-04 18:20:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;1456;"66";"66210";"Thuir";"1996-08-04 19:09:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1696;"83";"83138";"Tourrettes";"1996-08-04 20:25:00";200;200;0;;;;;;;;;"5";;;;;;""
1996;1697;"83";"83138";"Tourrettes";"1996-08-04 20:45:00";300;300;0;;;;;;;;;"5";;;;;;""
1996;1698;"83";"83072";"Lorgues";"1996-08-04 21:50:00";200;200;0;;;;;;;;;"5";;;;;;""
1996;741;"2A";"2A272";"Sartène";"1996-08-04 22:20:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;742;"2A";"2A032";"Bastelicaccia";"1996-08-04 22:58:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;1022;"2B";"2B301";"San-Gavino-di-Tenda";"1996-08-05 12:16:00";100;0;100;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1021;"2B";"2B120";"Furiani";"1996-08-05 12:31:00";4000;0;4000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1450;"66";"66190";"Salses-le-Château";"1996-08-05 13:38:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;549;"13";"13056";"Martigues";"1996-08-05 13:41:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;743;"2A";"2A004";"Ajaccio";"1996-08-05 14:08:00";50000;0;50000;;;;;;;;;"1";;;;;;""
1996;744;"2A";"2A268";"Sampolo";"1996-08-05 14:24:00";60000;0;60000;;;;;;;;;"1";;;;;;""
1996;550;"13";"13117";"Vitrolles";"1996-08-05 14:41:00";1000;1000;0;;;;;;;;;"4";;;;;;""
1996;548;"13";"13094";"Saint-Étienne-du-Grès";"1996-08-05 14:57:00";100;0;100;;;;;;;;;"1";"Naturelle";;;;;""
1996;745;"2A";"2A004";"Ajaccio";"1996-08-05 15:12:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;1020;"2B";"2B049";"Calenzana";"1996-08-05 16:15:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1451;"66";"66190";"Salses-le-Château";"1996-08-05 17:21:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;551;"13";"13082";"Rognes";"1996-08-05 17:21:00";900;0;900;;;;;;;;;"1";"Naturelle";;;;;""
1996;1457;"66";"66187";"Saint-Paul-de-Fenouillet";"1996-08-05 17:52:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;1458;"66";"66212";"Torreilles";"1996-08-05 18:11:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;1459;"66";"66065";"Elne";"1996-08-05 21:45:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;1699;"83";"83137";"Toulon";"1996-08-05 23:05:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;746;"2A";"2A117";"Forciolo";"1996-08-06 10:58:00";100;0;100;;;;;;;;;"1";"Accidentelle";;;;;""
1996;1027;"2B";"2B188";"Olmeta-di-Tuda";"1996-08-06 11:00:00";80000;0;80000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1023;"2B";"2B039";"Bisinchi";"1996-08-06 11:45:00";50000;50000;0;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
1996;1026;"2B";"2B355";"Volpajola";"1996-08-06 13:48:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1028;"2B";"2B049";"Calenzana";"1996-08-06 14:00:00";400;0;400;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1700;"83";"83132";"Solliès-Ville";"1996-08-06 15:10:00";2000;2000;0;;;;;;;;;"6";;;;;;""
1996;747;"2A";"2A209";"Peri";"1996-08-06 15:29:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;1024;"2B";"2B042";"Borgo";"1996-08-06 15:30:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1784;"84";"84051";"Goult";"1996-08-06 15:40:00";30;0;30;;;;;;;;;"1";"Naturelle";;;;;""
1996;748;"2A";"2A004";"Ajaccio";"1996-08-06 15:48:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;749;"2A";"2A017";"Appietto";"1996-08-06 16:00:00";4000;0;4000;;;;;;;;;"1";;;;;;""
1996;750;"2A";"2A004";"Ajaccio";"1996-08-06 16:10:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;751;"2A";"2A271";"Sarrola-Carcopino";"1996-08-06 16:22:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;752;"2A";"2A004";"Ajaccio";"1996-08-06 17:27:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1025;"2B";"2B058";"Canari";"1996-08-06 18:30:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;753;"2A";"2A032";"Bastelicaccia";"1996-08-06 23:55:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;754;"2A";"2A272";"Sartène";"1996-08-07 10:07:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;755;"2A";"2A272";"Sartène";"1996-08-07 10:07:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;553;"13";"13001";"Aix-en-Provence";"1996-08-07 13:21:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;756;"2A";"2A268";"Sampolo";"1996-08-07 14:10:00";300;0;300;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1029;"2B";"2B049";"Calenzana";"1996-08-07 17:10:00";4000;0;4000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1030;"2B";"2B318";"Taglio-Isolaccio";"1996-08-07 18:05:00";400;0;400;;;;;;;;;"1";;;;;;""
1996;1032;"2B";"2B172";"Murato";"1996-08-08 03:32:00";100;0;100;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;757;"2A";"2A271";"Sarrola-Carcopino";"1996-08-08 10:50:00";1000;0;1000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1031;"2B";"2B120";"Furiani";"1996-08-08 14:00:00";2000;0;2000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1033;"2B";"2B140";"Lento";"1996-08-09 12:35:00";300;0;300;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1453;"66";"66212";"Torreilles";"1996-08-09 12:56:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1452;"66";"66212";"Torreilles";"1996-08-09 13:47:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;257;"06";"06084";"Mouans-Sartoux";"1996-08-09 14:03:00";200;0;200;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1454;"66";"66014";"Baixas";"1996-08-09 14:03:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;758;"2A";"2A017";"Appietto";"1996-08-09 15:20:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;1034;"2B";"2B320";"Tallone";"1996-08-09 18:00:00";4000;4000;0;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
1996;1037;"2B";"2B140";"Lento";"1996-08-10 12:55:00";40000;0;40000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1035;"2B";"2B042";"Borgo";"1996-08-10 13:00:00";3000;3000;0;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
1996;759;"2A";"2A085";"Cauro";"1996-08-10 13:27:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;1701;"83";"83143";"Le Val";"1996-08-10 14:07:00";20000;20000;0;;;;;;;;;"5";;;;;;""
1996;555;"13";"13112";"Velaux";"1996-08-10 17:13:00";200;200;0;;;;;;;;;"4";;;;;;""
1996;1036;"2B";"2B148";"Lucciana";"1996-08-10 19:00:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;554;"13";"13001";"Aix-en-Provence";"1996-08-10 21:26:00";400;400;0;;;;;;;;;"4";;;;;;""
