"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 25067"
"Critères de sélection =>";"Date de première alerte, de : 2000-01-01 00:00:00";"Date de première alerte, jusqu'à : 2009-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2005;8171;"13";"13051";"Lançon-Provence";"2005-08-22 18:32:00";490000;230300;235200;0;;;;;;24500;;"1";"Malveillance";;;;;""
2005;8178;"34";"34178";"Murviel-lès-Béziers";"2005-08-22 20:59:00";276100;90000;106100;;;;;;;80000;;"1";"Malveillance";;;;;""
2005;8070;"11";"11441";"Vinassan";"2005-08-22 22:16:00";1350059;0;1350059;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8015;"30";"30048";"Bouquet";"2005-08-22 22:40:00";17900;7900;10000;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8071;"11";"11145";"Fleury";"2005-08-23 00:13:00";216700;60200;156500;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8179;"34";"34075";"Cesseras";"2005-08-23 12:41:00";30000;10000;10000;;;;;;;10000;;"1";"Malveillance";;;;;""
2005;8163;"13";"13067";"Orgon";"2005-08-23 13:42:00";13000;6110;6240;0;;;;;;650;;;;;;;;""
2005;8232;"13";"13001";"Aix-en-Provence";"2005-08-23 14:00:00";1500;705;720;0;;;;;;75;;;;;;;;""
2005;8091;"83";"83129";"Six-Fours-les-Plages";"2005-08-23 15:08:00";50;50;0;;;;;;;0;;"5";"Malveillance";;;;;""
2005;8093;"83";"83129";"Six-Fours-les-Plages";"2005-08-23 15:08:00";30;30;0;;;;;;;0;;"5";"Malveillance";;;;;""
2005;8087;"83";"83129";"Six-Fours-les-Plages";"2005-08-23 15:08:00";60000;60000;0;;;;;;;0;;"5";"Malveillance";;;;;""
2005;8155;"48";"48119";"Prévenchères";"2005-08-23 15:09:00";3000;0;3000;;;;;;;0;;"1";;;;;;""
2005;8018;"30";"30048";"Bouquet";"2005-08-23 15:40:00";21700;18700;3000;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8006;"07";"07008";"Alissas";"2005-08-23 16:11:00";20000;0;20000;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8164;"13";"13067";"Orgon";"2005-08-23 19:12:00";200;94;96;0;;;;;;10;;;;;;;;""
2005;8314;"04";"04070";"Digne-les-Bains";"2005-08-23 19:22:00";10000;10000;0;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;8258;"84";"84129";"Sorgues";"2005-08-23 19:38:00";2000;0;2000;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8315;"04";"04020";"Barles";"2005-08-24 00:06:00";15000;5000;10000;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;8261;"84";"84096";"Rasteau";"2005-08-24 00:58:00";30000;30000;0;;;;;;;0;;"4";;;;;;""
2005;8021;"34";"34010";"Aniane";"2005-08-24 04:15:00";4000;2000;2000;;;;;;;0;;"1";;;;;;""
2005;8031;"2B";"2B193";"Omessa";"2005-08-24 10:23:00";200;94;96;0;;;;;;10;;;"Malveillance";;;;;""
2005;8032;"2B";"2B248";"Prato-di-Giovellina";"2005-08-24 10:23:00";10000;4700;4800;0;;;;;;500;;;"Malveillance";;;;;""
2005;8085;"30";"30331";"Tresques";"2005-08-24 11:29:00";40000;40000;0;;;;;;;0;;"4";"Malveillance";;;;;""
2005;7821;"66";"66094";"Latour-Bas-Elne";"2005-08-24 14:59:00";40000;0;40000;;;;;;;0;;"1";;;;;;""
2005;8078;"30";"30341";"Vauvert";"2005-08-24 16:26:00";4000;4000;0;;;;;;;0;;"4";"Involontaire (particulier)";;;;;""
2005;8410;"06";"06088";"Nice";"2005-08-24 16:58:00";100;0;100;;;;;;;0;;"1";;;;;;""
2005;8162;"2B";"2B020";"Aregno";"2005-08-26 11:51:00";200;94;96;0;;;;;;10;;;"Involontaire (travaux)";;;;;""
2005;8250;"48";"48132";"Saint-Alban-sur-Limagnole";"2005-08-26 13:49:00";20;20;0;;;;;;;0;;;;;;;;""
2005;8388;"83";"83061";"Fréjus";"2005-08-26 14:25:00";200;200;0;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;9139;"11";"11279";"Pennautier";"2005-08-26 15:03:00";1000;470;480;0;;;;;;50;;;;;;;;""
2005;8514;"2A";"2A271";"Sarrola-Carcopino";"2005-08-26 15:52:00";150;71;72;0;;;;;;7;;;;;;;;""
2005;8173;"2B";"2B110";"Favalello";"2005-08-26 16:02:00";500;235;240;0;;;;;;25;;;"Malveillance";;;;;""
2005;8174;"2B";"2B292";"Sant'Andréa-di-Bozio";"2005-08-26 16:03:00";100;47;48;0;;;;;;5;;;"Malveillance";;;;;""
2005;8515;"2A";"2A128";"Granace";"2005-08-27 12:42:00";20;9;10;0;;;;;;1;;"1";"Malveillance";;;;;""
2005;8516;"2A";"2A272";"Sartène";"2005-08-27 13:20:00";10;5;5;0;;;;;;0;;"1";"Malveillance";;;;;""
2005;8517;"2A";"2A209";"Peri";"2005-08-27 14:11:00";200;94;96;0;;;;;;10;;;;;;;;""
2005;8518;"2A";"2A006";"Alata";"2005-08-28 00:02:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
2005;8519;"2A";"2A017";"Appietto";"2005-08-28 11:28:00";500;235;240;0;;;;;;25;;;;;;;;""
2005;8236;"2B";"2B283";"Solaro";"2005-08-28 15:20:00";10;5;5;0;;;;;;0;;;"Naturelle";;;;;""
2005;8520;"2A";"2A017";"Appietto";"2005-08-28 15:21:00";300;141;144;0;;;;;;15;;;;;;;;""
2005;8411;"06";"06138";"Théoule-sur-Mer";"2005-08-28 19:54:00";500;0;500;;;;;;;0;;"1";;;;;;""
2005;7823;"66";"66021";"Bompas";"2005-08-29 14:04:00";20000;2000;15000;;;;;;;3000;;"1";;;;;;""
2005;8248;"07";"07061";"Chauzon";"2005-08-29 18:16:00";1000;0;1000;;;;;;;0;;"1";;;;;;""
2005;8262;"2B";"2B143";"Linguizzetta";"2005-08-30 14:29:00";40;19;19;0;;;;;;2;;;"Malveillance";;;;;""
2005;8295;"30";"30189";"Nîmes";"2005-08-30 14:48:00";270000;0;270000;;;;;;;0;;"1";"Accidentelle";;;;;""
2005;8521;"2A";"2A041";"Bonifacio";"2005-08-30 21:12:00";20;9;10;0;;;;;;1;;;;;;;;""
2005;8522;"2A";"2A247";"Porto-Vecchio";"2005-08-31 10:57:00";50;24;24;0;;;;;;2;;;;;;;;""
2005;8348;"30";"30106";"Durfort-et-Saint-Martin-de-Sossenac";"2005-08-31 14:04:00";8500;8500;0;;;;;;;0;;"1";;;;;;""
2005;8408;"48";"48138";"Saint-Bonnet-de-Chirac";"2005-08-31 14:51:00";60000;0;10000;;;;;;;50000;;;"Involontaire (travaux)";;;;;""
2005;8349;"30";"30291";"Saint-Paul-la-Coste";"2005-08-31 16:07:00";2800;800;2000;;;;;;;0;;"1";"Accidentelle";;;;;""
2005;8319;"07";"07344";"Vinzieux";"2005-08-31 16:25:00";7000;6000;1000;;;;;;;0;;;"Malveillance";;;;;""
2005;8477;"26";"26361";"Valdrôme";"2005-08-31 17:11:00";40000;20000;20000;;;;;;;0;;;"Malveillance";;;;;""
2005;8412;"06";"06029";"Cannes";"2005-08-31 17:14:00";100;0;100;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8531;"2A";"2A351";"Villanova";"2005-09-01 15:00:00";2500;1175;1200;0;;;;;;125;;;;;;;;""
2005;8532;"2A";"2A017";"Appietto";"2005-09-01 16:57:00";700;329;336;0;;;;;;35;;;;;;;;""
2005;8533;"2A";"2A272";"Sartène";"2005-09-02 15:05:00";800;376;384;0;;;;;;40;;"1";"Malveillance";;;;;""
2005;8534;"2A";"2A272";"Sartène";"2005-09-02 15:34:00";200;94;96;0;;;;;;10;;"1";"Malveillance";;;;;""
2005;8420;"05";"05061";"Gap";"2005-09-02 15:56:00";30000;14100;14400;0;;;;;;1500;;;"Naturelle";;;;;""
2005;8402;"07";"07161";"Montpezat-sous-Bauzon";"2005-09-02 16:47:00";1000;600;400;;;;;;;0;;"3";"Malveillance";;;;;""
2005;8414;"06";"06053";"Daluis";"2005-09-02 17:29:00";10;0;10;;;;;;;0;;"1";"Naturelle";;;;;""
2005;8413;"06";"06111";"Roure";"2005-09-02 17:37:00";10;0;10;;;;;;;0;;"1";"Naturelle";;;;;""
2005;8590;"13";"13072";"Peynier";"2005-09-02 22:48:00";5;2;2;0;;;;;;1;;;;;;;;""
2005;8385;"2B";"2B364";"Zuani";"2005-09-03 11:46:00";40000;18800;19200;0;;;;;;2000;;;"Malveillance";;;;;""
2005;8535;"2A";"2A272";"Sartène";"2005-09-03 13:24:00";50;24;24;0;;;;;;2;;"1";"Malveillance";;;;;""
2005;8409;"48";"48076";"Javols";"2005-09-03 15:45:00";10000;2000;8000;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;8381;"2B";"2B238";"Poggio-di-Venaco";"2005-09-03 16:30:00";100;47;48;0;;;;;;5;;;"Malveillance";;;;;""
2005;8536;"2A";"2A017";"Appietto";"2005-09-03 17:05:00";100;47;48;0;;;;;;5;;;;;;;;""
2005;8537;"2A";"2A017";"Appietto";"2005-09-03 17:05:00";150;71;72;0;;;;;;7;;;;;;;;""
2005;8538;"2A";"2A103";"Cuttoli-Corticchiato";"2005-09-03 17:52:00";200;94;96;0;;;;;;10;;;;;;;;""
2005;8398;"83";"83140";"Tourves";"2005-09-03 18:20:00";300;300;0;;;;;;;0;;"5";"Malveillance";;;;;""
2005;8403;"07";"07053";"Chandolas";"2005-09-03 19:12:00";1000;0;1000;;;;;;;0;;"1";;;;;;""
2005;8539;"2A";"2A031";"Bastelica";"2005-09-04 12:09:00";300;141;144;0;;;;;;15;;"1";"Malveillance";;;;;""
2005;8419;"83";"83011";"Bargemon";"2005-09-04 12:20:00";2000;2000;0;;;;;;;0;;"3";"Malveillance";;;;;""
2005;8417;"30";"30132";"La Grand-Combe";"2005-09-04 12:38:00";300;300;0;;;;;;;0;;"4";"Involontaire (particulier)";;;;;""
2005;8415;"06";"06108";"La Roquette-sur-Siagne";"2005-09-04 13:53:00";500;0;500;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8863;"11";"11310";"Rennes-les-Bains";"2005-09-04 14:42:00";300;0;300;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;8540;"2A";"2A271";"Sarrola-Carcopino";"2005-09-04 14:57:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2005;8541;"2A";"2A271";"Sarrola-Carcopino";"2005-09-04 14:58:00";2000;940;960;0;;;;;;100;;;;;;;;""
2005;8542;"2A";"2A001";"Afa";"2005-09-04 15:00:00";40;19;19;0;;;;;;2;;;;;;;;""
2005;8404;"07";"07290";"Saint-Prix";"2005-09-04 16:03:00";10000;1000;9000;;;;;;;0;;"1";"Accidentelle";;;;;""
2005;8416;"30";"30256";"Saint-Gervais";"2005-09-04 16:21:00";500;500;0;;;;;;;0;;"3";"Malveillance";;;;;""
2005;9025;"34";"34271";"Saint-Julien";"2005-09-04 16:34:00";25500;5500;20000;;;;;;;0;;"1";"Naturelle";;;;;""
2005;8405;"07";"07248";"Saint-Jean-Roure";"2005-09-04 18:01:00";1;1;0;;;;;;;0;;"5";"Naturelle";;;;;""
2005;8407;"2B";"2B075";"Casevecchie";"2005-09-04 18:30:00";2;1;1;0;;;;;;0;;;"Naturelle";;;;;""
2005;8406;"07";"07282";"Saint-Pierre-de-Colombier";"2005-09-05 05:43:00";500;500;0;;;;;;;0;;"5";;;;;;""
2005;8833;"2A";"2A272";"Sartène";"2005-09-05 11:30:00";600;282;288;0;;;;;;30;;"1";"Malveillance";;;;;""
2005;8835;"2A";"2A272";"Sartène";"2005-09-05 11:30:00";200;94;96;0;;;;;;10;;"1";"Malveillance";;;;;""
2005;8834;"2A";"2A272";"Sartène";"2005-09-05 11:30:00";400;188;192;0;;;;;;20;;"1";"Malveillance";;;;;""
2005;8544;"2A";"2A272";"Sartène";"2005-09-05 11:30:00";4400;2068;2112;0;;;;;;220;;"1";"Malveillance";;;;;""
2005;8837;"2A";"2A272";"Sartène";"2005-09-05 11:30:00";400;188;192;0;;;;;;20;;"1";"Malveillance";;;;;""
2005;8543;"2A";"2A038";"Bilia";"2005-09-05 11:30:00";100000;47000;48000;0;;;;;;5000;;"1";"Malveillance";;;;;""
2005;8836;"2A";"2A272";"Sartène";"2005-09-05 11:30:00";200;94;96;0;;;;;;10;;"1";"Malveillance";;;;;""
2005;8546;"2A";"2A272";"Sartène";"2005-09-05 11:35:00";200;94;96;0;;;;;;10;;"1";"Malveillance";;;;;""
2005;8545;"2A";"2A272";"Sartène";"2005-09-05 11:35:00";13799;6486;6624;0;;;;;;689;;"1";"Malveillance";;;;;""
2005;8547;"2A";"2A017";"Appietto";"2005-09-05 12:28:00";20;9;10;0;;;;;;1;;;;;;;;""
2005;8421;"83";"83079";"La Môle";"2005-09-05 13:30:00";10;10;0;;;;;;;0;;"3";"Naturelle";;;;;""
2005;8422;"83";"83075";"Les Mayons";"2005-09-05 15:30:00";1;1;0;;;;;;;0;;"3";"Naturelle";;;;;""
2005;8555;"34";"34286";"Saint-Privat";"2005-09-05 16:39:00";1000;0;1000;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8864;"11";"11198";"Laure-Minervois";"2005-09-05 19:40:00";50;24;24;0;;;;;;2;;;"Naturelle";;;;;""
2005;8548;"2A";"2A160";"Moca-Croce";"2005-09-06 10:25:00";200;94;96;0;;;;;;10;;"4";"Naturelle";;;;;""
2005;8423;"83";"83065";"Gassin";"2005-09-06 13:40:00";50;50;0;;;;;;;0;;"3";"Naturelle";;;;;""
2005;8549;"2A";"2A017";"Appietto";"2005-09-10 18:42:00";200;94;96;0;;;;;;10;;;;;;;;""
2005;8525;"83";"83065";"Gassin";"2005-09-13 16:50:00";200;200;0;;;;;;;0;;"5";"Involontaire (particulier)";;;;;""
2005;8478;"2B";"2B037";"Biguglia";"2005-09-13 18:07:00";30000;14100;14400;0;;;;;;1500;;;"Involontaire (particulier)";;;;;""
2005;8550;"2A";"2A130";"Grosseto-Prugna";"2005-09-14 13:44:00";1000;470;480;0;;;;;;50;;;;;;;;""
2005;8551;"2A";"2A359";"Zicavo";"2005-09-15 14:52:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2005;8530;"2B";"2B049";"Calenzana";"2005-09-16 21:29:00";7000;0;7000;;;;;;;0;;;"Accidentelle";;;;;""
2005;8653;"07";"07161";"Montpezat-sous-Bauzon";"2005-09-16 22:34:00";10060;4728;4829;0;;;;;;503;;"1";;;;;;""
2005;8573;"34";"34045";"Cabrières";"2005-09-18 18:51:00";31500;1500;30000;;;;;;;0;;"1";"Malveillance";;;;;""
2005;8693;"66";"66083";"Fosse";"2005-09-18 23:52:00";10000;0;10000;;;;;;;0;;"1";;;;;;""
2005;8654;"07";"07134";"Laurac-en-Vivarais";"2005-09-21 10:22:00";5;5;0;;;;;;;0;;"4";"Involontaire (travaux)";;;;;""
2005;8627;"2B";"2B314";"Santo-Pietro-di-Tenda";"2005-09-23 13:42:00";1000;470;480;0;;;;;;50;;;;;;;;""
2005;8633;"07";"07018";"Astet";"2005-09-23 13:43:00";115000;5000;110000;;;;;;;0;;"1";;;;;;""
2005;8728;"2A";"2A271";"Sarrola-Carcopino";"2005-09-25 15:25:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
2005;8652;"83";"83099";"Puget-sur-Argens";"2005-09-26 15:40:00";30;30;0;;;;;;;0;;"6";"Malveillance";;;;;""
2005;8729;"2A";"2A004";"Ajaccio";"2005-09-28 13:06:00";400;188;192;0;;;;;;20;;;;;;;;""
2005;8742;"2A";"2A094";"Corrano";"2005-09-29 11:19:00";100;47;48;0;;;;;;5;;;;;;;;""
2005;8660;"2B";"2B033";"Bastia";"2005-09-29 19:54:00";1000;470;480;0;;;;;;50;;;"Accidentelle";;;;;""
2005;8695;"07";"07147";"Malarce-sur-la-Thines";"2005-09-30 15:45:00";10000;5000;5000;;;;;;;0;;"1";"Involontaire (travaux)";;;;;""
2005;8730;"2A";"2A004";"Ajaccio";"2005-09-30 16:38:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2005;8731;"2A";"2A032";"Bastelicaccia";"2005-09-30 16:59:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2005;8681;"2B";"2B033";"Bastia";"2005-10-01 12:10:00";4000;1880;1920;0;;;;;;200;;;;;;;;""
2005;8682;"2B";"2B320";"Tallone";"2005-10-01 12:41:00";30000;14100;14400;0;;;;;;1500;;;;;;;;""
2005;8690;"83";"83018";"Besse-sur-Issole";"2005-10-01 13:54:00";200;200;0;;;;;;;0;;"1";"Involontaire (travaux)";;;;;""
2005;8683;"2B";"2B172";"Murato";"2005-10-01 14:02:00";200;94;96;0;;;;;;10;;;"Involontaire (particulier)";;;;;""
2005;8684;"2B";"2B242";"Poggio-Mezzana";"2005-10-01 14:35:00";500;235;240;0;;;;;;25;;;"Involontaire (particulier)";;;;;""
2005;8685;"2B";"2B124";"Ghisoni";"2005-10-01 14:41:00";500;235;240;0;;;;;;25;;;"Malveillance";;;;;""
2005;8686;"2B";"2B124";"Ghisoni";"2005-10-01 15:00:00";4000;1880;1920;0;;;;;;200;;;"Malveillance";;;;;""
2005;8691;"2B";"2B124";"Ghisoni";"2005-10-01 19:34:00";2500;1175;1200;0;;;;;;125;;;"Malveillance";;;;;""
2005;8694;"66";"66015";"Banyuls-dels-Aspres";"2005-10-02 12:26:00";40000;0;40000;;;;;;;0;;"1";;;;;;""
2005;9152;"2A";"2A114";"Figari";"2005-10-02 14:15:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
2005;8692;"2B";"2B123";"Ghisonaccia";"2005-10-02 18:14:00";20;9;10;0;;;;;;1;;;"Involontaire (travaux)";;;;;""
2005;8876;"2B";"2B153";"Manso";"2005-10-02 19:12:00";4000;1880;1920;0;;;;;;200;;;"Malveillance";;;;;""
2005;8809;"13";"13112";"Velaux";"2005-10-03 23:28:00";2000;940;960;0;;;;;;100;;;;;;;;""
2005;8829;"13";"13058";"Maussane-les-Alpilles";"2005-10-07 14:15:00";25000;11750;12000;0;;;;;;1250;;;;;;;;""
2005;8810;"13";"13048";"Jouques";"2005-10-08 13:10:00";10;5;5;0;;;;;;0;;;;;;;;""
2005;8811;"13";"13081";"Rognac";"2005-10-08 13:41:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2005;8777;"83";"83145";"Varages";"2005-10-09 14:15:00";800;800;0;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;8778;"83";"83120";"Saint-Zacharie";"2005-10-09 15:24:00";1000;1000;0;;;;;;;0;;"5";"Involontaire (particulier)";;;;;""
2005;8780;"07";"07153";"Mayres";"2005-10-10 13:08:00";65000;0;65000;;;;;;;0;;"1";;;;;;""
2005;8953;"06";"06035";"Castellar";"2005-10-10 14:34:00";300;0;300;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;8812;"13";"13066";"Noves";"2005-10-10 16:20:00";200;94;96;0;;;;;;10;;;;;;;;""
2005;8781;"07";"07209";"Saint-Andéol-de-Fourchades";"2005-10-10 19:13:00";1000;0;1000;;;;;;;0;;;;;;;;""
2005;8806;"83";"83097";"Pourrières";"2005-10-11 12:29:00";2000;0;2000;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;8839;"83";"83091";"Pierrefeu-du-Var";"2005-10-13 20:42:00";45;45;0;;;;;;;0;;"5";"Malveillance";;;;;""
2005;9154;"2A";"2A262";"Rosazia";"2005-10-14 09:40:00";300;141;144;0;;;;;;15;;;;;;;;""
2005;8909;"13";"13033";"Ensuès-la-Redonne";"2005-10-14 10:59:00";1000;470;480;0;;;;;;50;;;"Involontaire (particulier)";;;;;""
2005;9155;"2A";"2A004";"Ajaccio";"2005-10-14 13:16:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2005;9156;"2A";"2A362";"Zonza";"2005-10-14 13:34:00";500;235;240;0;;;;;;25;;;;;;;;""
2005;9153;"2A";"2A032";"Bastelicaccia";"2005-10-14 15:38:00";6000;2820;2880;0;;;;;;300;;;;;;;;""
2005;8999;"06";"06113";"Sainte-Agnès";"2005-10-19 11:42:00";100;0;100;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2005;9157;"2A";"2A092";"Conca";"2005-10-24 14:50:00";200;94;96;0;;;;;;10;;;;;;;;""
2005;8875;"2B";"2B140";"Lento";"2005-10-28 14:35:00";30000;14100;14400;0;;;;;;1500;;;"Malveillance";;;;;""
2005;9158;"2A";"2A174";"Murzo";"2005-10-29 11:59:00";100;47;48;0;;;;;;5;;;;;;;;""
2005;9159;"2A";"2A174";"Murzo";"2005-10-29 11:59:00";50;24;24;0;;;;;;2;;;;;;;;""
2005;9160;"2A";"2A098";"Coti-Chiavari";"2005-10-29 13:56:00";100;47;48;0;;;;;;5;;;;;;;;""
2005;9161;"2A";"2A209";"Peri";"2005-10-29 14:45:00";3500;1645;1680;0;;;;;;175;;"1";"Involontaire (particulier)";;;;;""
2005;8962;"2B";"2B124";"Ghisoni";"2005-10-30 16:00:00";1500;705;720;0;;;;;;75;;;;;;;;""
2005;8883;"83";"83127";"Signes";"2005-10-31 14:48:00";300;300;0;;;;;;;0;;"4";"Involontaire (travaux)";;;;;""
2005;9162;"2A";"2A024";"Aullène";"2005-11-01 17:26:00";300;141;144;0;;;;;;15;;;;;;;;""
2005;9163;"2A";"2A004";"Ajaccio";"2005-11-02 11:20:00";50;24;24;0;;;;;;2;;;;;;;;""
2005;9164;"2A";"2A247";"Porto-Vecchio";"2005-11-02 16:15:00";500;235;240;0;;;;;;25;;;;;;;;""
2005;8961;"26";"26063";"Buis-les-Baronnies";"2005-11-19 17:54:00";20000;20000;0;;;;;;;0;;;"Naturelle";;;;;""
2005;9057;"48";"48147";"Saint-Étienne-du-Valdonnez";"2005-11-21 15:45:00";500;500;0;;;;;;;0;;;"Involontaire (particulier)";;;;;""
2005;9000;"83";"83008";"Bagnols-en-Forêt";"2005-11-27 14:21:00";100;100;0;;;;;;;0;;"4";"Malveillance";;;;;""
2005;9001;"83";"83016";"Le Beausset";"2005-11-27 14:45:00";200;200;0;;;;;;;0;;"4";"Involontaire (travaux)";;;;;""
2005;9039;"06";"06099";"Puget-Théniers";"2005-12-14 12:44:00";12000;0;12000;;;;;;;0;;"1";;;;;;""
2005;9077;"83";"83018";"Besse-sur-Issole";"2005-12-16 20:13:00";400;400;0;;;;;;;0;;"1";"Accidentelle";;;;;""
2005;9088;"26";"26114";"Dieulefit";"2005-12-17 16:36:00";600;600;0;;;;;;;0;;;"Accidentelle";;;;;""
2005;9084;"83";"83080";"Mons";"2005-12-18 14:47:00";8000;8000;0;;;;;;;0;;"5";"Involontaire (particulier)";;;;;""
2005;9085;"83";"83027";"La Cadière-d'Azur";"2005-12-18 15:30:00";500;500;0;;;;;;;0;;"1";"Involontaire (travaux)";;;;;""
2005;9056;"2B";"2B205";"Patrimonio";"2005-12-18 15:51:00";1500;705;720;0;;;;;;75;;;"Malveillance";;;;;""
2005;9086;"83";"83111";"Sainte-Anastasie-sur-Issole";"2005-12-18 15:53:00";20;20;0;;;;;;;0;;"4";"Involontaire (particulier)";;;;;""
2005;9055;"2B";"2B037";"Biguglia";"2005-12-18 16:04:00";2000;940;960;0;;;;;;100;;;;;;;;""
2005;9116;"2B";"2B201";"Pancheraccia";"2005-12-28 09:04:00";10;5;5;0;;;;;;0;;;;;;;;""
2005;9131;"2B";"2B050";"Calvi";"2005-12-28 09:31:00";40000;18800;19200;0;;;;;;2000;;;"Involontaire (particulier)";;;;;""
2005;9121;"2B";"2B334";"Valle-d'Alesani";"2005-12-28 10:43:00";3000;1410;1440;0;;;;;;150;;;"Involontaire (travaux)";;;;;""
2005;9122;"2B";"2B355";"Volpajola";"2005-12-28 11:42:00";50000;23500;24000;0;;;;;;2500;;;"Malveillance";;;;;""
2005;9117;"2B";"2B140";"Lento";"2005-12-28 11:48:00";150;71;72;0;;;;;;7;;;"Malveillance";;;;;""
2005;9129;"2B";"2B162";"Moltifao";"2005-12-28 12:31:00";20;9;10;0;;;;;;1;;;"Malveillance";;;;;""
2005;9118;"2B";"2B230";"Piève";"2005-12-28 13:44:00";200;94;96;0;;;;;;10;;;"Involontaire (travaux)";;;;;""
2005;9119;"2B";"2B093";"Corbara";"2005-12-28 14:13:00";10;5;5;0;;;;;;0;;;;;;;;""
2005;9120;"2B";"2B037";"Biguglia";"2005-12-28 14:19:00";20;9;10;0;;;;;;1;;;;;;;;""
2005;9126;"2B";"2B192";"Olmo";"2005-12-28 15:17:00";200;94;96;0;;;;;;10;;;"Malveillance";;;;;""
2005;9128;"2B";"2B244";"Popolasca";"2005-12-28 15:30:00";200;94;96;0;;;;;;10;;;"Malveillance";;;;;""
2005;9123;"2B";"2B346";"Vescovato";"2005-12-28 16:23:00";60;28;29;0;;;;;;3;;;"Malveillance";;;;;""
2005;9124;"2B";"2B320";"Tallone";"2005-12-28 16:42:00";20;9;10;0;;;;;;1;;;;;;;;""
2005;9127;"2B";"2B341";"Venaco";"2005-12-28 17:57:00";100;47;48;0;;;;;;5;;;;;;;;""
2005;9137;"83";"83083";"Montfort-sur-Argens";"2005-12-29 17:20:00";500;500;0;;;;;;;0;;"5";"Involontaire (travaux)";;;;;""
2005;9140;"06";"06141";"Toudon";"2005-12-30 14:52:00";250;0;250;;;;;;;0;;;;;;;;""
2005;9132;"2B";"2B192";"Olmo";"2005-12-31 12:29:00";300;141;144;0;;;;;;15;;;"Malveillance";;;;;""
2006;8806;"66";"66179";"Saint-Laurent-de-Cerdans";"2006-01-01 12:50:00";10000;10000;0;;;;;;;0;;"1";"Naturelle";;;;;""
2006;8917;"66";"66190";"Salses-le-Château";"2006-01-01 12:56:00";20000;0;20000;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2006;4695;"83";"83028";"Callas";"2006-01-01 15:40:00";30;30;0;;;;;;;0;;"5";"Involontaire (particulier)";;;;;""
2006;8028;"34";"34237";"Roujan";"2006-01-02 18:19:00";37500;10000;27500;;;;;;;0;;"1";"Malveillance";;;;;""
2006;5806;"83";"83050";"Draguignan";"2006-01-02 20:57:00";200;200;0;;;;;;;0;;"5";"Involontaire (travaux)";;;;;""
2006;7696;"48";"48152";"Saint-Frézal-de-Ventalon";"2006-01-03 15:31:00";250;50;200;;;;;;;0;;"5";"Accidentelle";;;;;""
2006;5362;"83";"83049";"Cuers";"2006-01-04 13:15:00";400;400;0;;;;;;;0;;"5";"Involontaire (particulier)";;;;;""
2006;5473;"06";"06101";"Rigaud";"2006-01-04 15:54:00";2500;0;2500;;;;;;;0;;"1";;;;;;""
2006;8362;"06";"06101";"Rigaud";"2006-01-05 15:24:00";500;0;500;;;;;;;0;;"1";;;;;;""
2006;6943;"13";"13098";"Saint-Mitre-les-Remparts";"2006-01-05 17:06:00";10;5;5;0;;;;;;0;;;;;;;;""
2006;2234;"24";"24516";"Salignac-Eyvigues";"2006-01-07 17:03:00";50000;50000;;0;;;0;;;0;;;;;;;;""
